Counts,Freq,Cluster,Image
False Negative,690901,1,KPMP_uS-X003Y004_Annotations
False Positive,796,1,KPMP_uS-X003Y004_Annotations
True Negative,1381419,1,KPMP_uS-X003Y004_Annotations
True Positive,484,1,KPMP_uS-X003Y004_Annotations
False Negative,68829,2,KPMP_uS-X003Y004_Annotations
False Positive,99863,2,KPMP_uS-X003Y004_Annotations
True Negative,1904035,2,KPMP_uS-X003Y004_Annotations
True Positive,873,2,KPMP_uS-X003Y004_Annotations
False Negative,408921,3,KPMP_uS-X003Y004_Annotations
False Positive,434238,3,KPMP_uS-X003Y004_Annotations
True Negative,799333,3,KPMP_uS-X003Y004_Annotations
True Positive,431108,3,KPMP_uS-X003Y004_Annotations
False Negative,86042,4,KPMP_uS-X003Y004_Annotations
False Positive,527293,4,KPMP_uS-X003Y004_Annotations
True Negative,1302408,4,KPMP_uS-X003Y004_Annotations
True Positive,157857,4,KPMP_uS-X003Y004_Annotations
False Negative,52511,5,KPMP_uS-X003Y004_Annotations
False Positive,245014,5,KPMP_uS-X003Y004_Annotations
True Negative,1600001,5,KPMP_uS-X003Y004_Annotations
True Positive,176074,5,KPMP_uS-X003Y004_Annotations
False Negative,807964,1,KPMP_uS-X003Y005_Annotations
False Positive,13879,1,KPMP_uS-X003Y005_Annotations
True Negative,1196940,1,KPMP_uS-X003Y005_Annotations
True Positive,54817,1,KPMP_uS-X003Y005_Annotations
False Negative,283460,2,KPMP_uS-X003Y005_Annotations
False Positive,769864,2,KPMP_uS-X003Y005_Annotations
True Negative,360264,2,KPMP_uS-X003Y005_Annotations
True Positive,660012,2,KPMP_uS-X003Y005_Annotations
False Negative,11754,3,KPMP_uS-X003Y005_Annotations
False Positive,319435,3,KPMP_uS-X003Y005_Annotations
True Negative,1486818,3,KPMP_uS-X003Y005_Annotations
True Positive,255593,3,KPMP_uS-X003Y005_Annotations
False Negative,1100078,1,KPMP_uS-X003Y006_Annotations
False Positive,29535,1,KPMP_uS-X003Y006_Annotations
True Negative,939317,1,KPMP_uS-X003Y006_Annotations
True Positive,4670,1,KPMP_uS-X003Y006_Annotations
False Negative,190270,2,KPMP_uS-X003Y006_Annotations
False Positive,535479,2,KPMP_uS-X003Y006_Annotations
True Negative,709144,2,KPMP_uS-X003Y006_Annotations
True Positive,638707,2,KPMP_uS-X003Y006_Annotations
False Negative,52098,3,KPMP_uS-X003Y006_Annotations
False Positive,777432,3,KPMP_uS-X003Y006_Annotations
True Negative,1156293,3,KPMP_uS-X003Y006_Annotations
True Positive,87777,3,KPMP_uS-X003Y006_Annotations
False Negative,978308,1,KPMP_uS-X003Y007_Annotations
False Positive,75711,1,KPMP_uS-X003Y007_Annotations
True Negative,1016819,1,KPMP_uS-X003Y007_Annotations
True Positive,2762,1,KPMP_uS-X003Y007_Annotations
False Negative,256691,2,KPMP_uS-X003Y007_Annotations
False Positive,776646,2,KPMP_uS-X003Y007_Annotations
True Negative,757913,2,KPMP_uS-X003Y007_Annotations
True Positive,282350,2,KPMP_uS-X003Y007_Annotations
False Negative,162689,3,KPMP_uS-X003Y007_Annotations
False Positive,182553,3,KPMP_uS-X003Y007_Annotations
True Negative,1450672,3,KPMP_uS-X003Y007_Annotations
True Positive,277686,3,KPMP_uS-X003Y007_Annotations
False Negative,1408,4,KPMP_uS-X003Y007_Annotations
False Positive,364186,4,KPMP_uS-X003Y007_Annotations
True Negative,1596300,4,KPMP_uS-X003Y007_Annotations
True Positive,111706,4,KPMP_uS-X003Y007_Annotations
False Negative,896333,1,KPMP_uS-X003Y008_Annotations
False Positive,230,1,KPMP_uS-X003Y008_Annotations
True Negative,1176423,1,KPMP_uS-X003Y008_Annotations
True Positive,614,1,KPMP_uS-X003Y008_Annotations
False Negative,136277,2,KPMP_uS-X003Y008_Annotations
False Positive,528401,2,KPMP_uS-X003Y008_Annotations
True Negative,1329546,2,KPMP_uS-X003Y008_Annotations
True Positive,79376,2,KPMP_uS-X003Y008_Annotations
False Negative,152599,3,KPMP_uS-X003Y008_Annotations
False Positive,613853,3,KPMP_uS-X003Y008_Annotations
True Negative,852339,3,KPMP_uS-X003Y008_Annotations
True Positive,454809,3,KPMP_uS-X003Y008_Annotations
False Negative,87065,4,KPMP_uS-X003Y008_Annotations
False Positive,23537,4,KPMP_uS-X003Y008_Annotations
True Negative,1858919,4,KPMP_uS-X003Y008_Annotations
True Positive,104079,4,KPMP_uS-X003Y008_Annotations
False Negative,8616,5,KPMP_uS-X003Y008_Annotations
False Positive,114869,5,KPMP_uS-X003Y008_Annotations
True Negative,1796283,5,KPMP_uS-X003Y008_Annotations
True Positive,153832,5,KPMP_uS-X003Y008_Annotations
False Negative,844598,1,KPMP_uS-X003Y009_Annotations
False Positive,8977,1,KPMP_uS-X003Y009_Annotations
True Negative,1214728,1,KPMP_uS-X003Y009_Annotations
True Positive,5297,1,KPMP_uS-X003Y009_Annotations
False Negative,332660,2,KPMP_uS-X003Y009_Annotations
False Positive,690063,2,KPMP_uS-X003Y009_Annotations
True Negative,397185,2,KPMP_uS-X003Y009_Annotations
True Positive,653692,2,KPMP_uS-X003Y009_Annotations
False Negative,40729,3,KPMP_uS-X003Y009_Annotations
False Positive,189366,3,KPMP_uS-X003Y009_Annotations
